Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet,tweet_cleaned,class_label
9966,3,1,0,2,2,Have you noticed all the ghetto people naming their kids after cars? Mercedes&#8230; Lexus&#8230; Repossessed.,Have you noticed all the ghetto people naming their kids after cars? Mercedes Lexus Repossessed.,neither
9967,3,0,3,0,1,Haven't talked to my bitch in a while lol. @RynoLewis,Haven't talked to my bitch in a while lol.,offensive language
9968,3,0,3,0,1,"Having ""them hoes"" gets old, well it has gotten old already.","Having ""them hoes"" gets old, well it has gotten old already.",offensive language
9969,3,1,2,0,1,"Having a 'new boyfriend' every month doesn't mean you're gorgeous.... It means you're easy, and retarded.","Having a 'new boyfriend' every month doesn't mean you're gorgeous.... It means you're easy, and retarded.",offensive language
9970,3,0,3,0,1,Having a bitch ain't goofy. Having bitch dat ain't loyal is,Having a bitch ain't goofy. Having bitch dat ain't loyal is,offensive language
9971,3,1,2,0,1,Having a bitch come in handy during times like this &#128533;,Having a bitch come in handy during times like this ,offensive language
9972,3,1,2,0,1,"Having hoes not cool, That one will be better than all them thots","Having hoes not cool, That one will be better than all them thots",offensive language
9973,3,1,2,0,1,Having sex with a guy wont keep him around for you dumb hoes who think that. Theres plenty pussy. Just gotta have a guy who wont give in,Having sex with a guy wont keep him around for you dumb hoes who think that. Theres plenty pussy. Just gotta have a guy who wont give in,offensive language
9974,3,0,3,0,1,"Having spent the whole of catching fire telling the bitch next to me to put her phone away, I am now battling the masses so I can buy milk","Having spent the whole of catching fire telling the bitch next to me to put her phone away, I am now battling the masses so I can buy milk",offensive language
9975,6,0,6,0,1,Hayfever is a cunt,Hayfever is a cunt,offensive language
9976,3,1,2,0,1,Hazel e looks like a bird... Her and kaep prolly related by nose and shit,Hazel e looks like a bird... Her and kaep prolly related by nose and shit,offensive language
9977,3,0,0,3,2,Hazlenut coffee and graham crackers every morning &#128525;&#128588;&#128152;,Hazlenut coffee and graham crackers every morning ,neither
9978,3,0,2,1,1,He a hoe fa that RT @AC_Hussle: Incredible vagina is rarely ever attached to an incredible woman. God has a weird sense of humor.,He a hoe fa that   Incredible vagina is rarely ever attached to an incredible woman. God has a weird sense of humor.,offensive language
9979,3,2,1,0,0,"He ain't shit girl, &#128175;he a bitch made nigga !","He ain't shit girl, he a bitch made nigga ",hate speech
9980,3,0,3,0,1,"He be like ""bitch dontouch my braids""","He be like ""bitch dontouch my braids""",offensive language
9981,3,1,2,0,1,He better choose up cuz ain't No Bitch checcin a nigga that she don't Fw for being wit other bitches...that don't even sound right &#9995;&#128514;&#128564;,He better choose up cuz ain't No Bitch checcin a nigga that she don't Fw for being wit other bitches...that don't even sound right ,offensive language
9982,3,0,3,0,1,He bring the hoes out on twitter nigga got magical powers RT @thisisyoungdj: Who is @DJZeeti?,He bring the hoes out on twitter nigga got magical powers   Who is ?,offensive language
9983,3,0,3,0,1,He called me a bitch. And he said he was changing? Do you call that changing? I don't think so. How about you go fuck yourself. #pissed,He called me a bitch. And he said he was changing? Do you call that changing? I don't think so. How about you go fuck yourself. #pissed,offensive language
9984,3,0,3,0,1,He called me just to say he was deleting my number.... bitch please.,He called me just to say he was deleting my number.... bitch please.,offensive language
9985,6,1,5,0,1,"He could be right... any hoe they had in the 11wd, niggas from the hood RAN thru em....","He could be right... any hoe they had in the 11wd, niggas from the hood RAN thru em....",offensive language
9986,3,0,3,0,1,He did dat headband shit on purpose .. Now the whole spurs team fuckin up lookin at this weird lookin nicca,He did dat headband shit on purpose .. Now the whole spurs team fuckin up lookin at this weird lookin nicca,offensive language
9987,3,1,2,0,1,"He died for a reason RT @ShyThugg: ""@viaNAWF: I didn't follow you back cuz you fat, bitch. Foh large hoe."" Jesus ain't pleased fam","He died for a reason   "" I didn't follow you back cuz you fat, bitch. Foh large hoe."" Jesus ain't pleased fam",offensive language
9988,3,0,3,0,1,He does! Lmao RT @BreesInDaCut: Sean Payton been had hoes RT @MrPOONsoaker: Lol http://t.co/pTD5rApZtD,He does Lmao   Sean Payton been had hoes   Lol,offensive language
9989,6,0,6,0,1,"He doesnt like you, ya stupid bitch. He likes ur vag. Idiot haha. #goingtogethurtagain","He doesnt like you, ya stupid bitch. He likes ur vag. Idiot haha. #goingtogethurtagain",offensive language
9990,6,0,6,0,1,He don't even follow his bitch &#128514;,He don't even follow his bitch ,offensive language
9991,3,0,0,3,2,He gets this bratty attitude from Brittany .... and its for the birds.,He gets this bratty attitude from Brittany .... and its for the birds.,neither
9992,6,0,6,0,1,"He got Channing Tatum as his bitch,I'm out","He got Channing Tatum as his bitch,I'm out",offensive language
9993,9,2,7,0,1,He got a cousin named jason that rock da Gary Payton....now da same triflin' bitches an HIV patient,He got a cousin named jason that rock da Gary Payton....now da same triflin' bitches an HIV patient,offensive language
9994,3,0,3,0,1,He got hoes for sell! Shop with him! #lmfao #TrekGang http://t.co/iuCM6OEVy3,He got hoes for sell Shop with him #lmfao #TrekGang,offensive language
9995,6,0,6,0,1,He has hickeys on him an its like yeah bitches that's mine and he's like not even trying to hide them. Makes me feel good about life.,He has hickeys on him an its like yeah bitches that's mine and he's like not even trying to hide them. Makes me feel good about life.,offensive language
9996,3,0,3,0,1,"He hit me with "" if I tell you who I'm fucking you can't say shit bitch, but her head game on point "" #RNS","He hit me with "" if I tell you who I'm fucking you can't say shit bitch, but her head game on point "" #RNS",offensive language
9997,3,0,2,1,1,He is really on my line singing negro spirituals..!!,He is really on my line singing negro spirituals..,offensive language
9998,3,0,3,0,1,He lucky he got a bitch that knows how to cook &amp;&amp; clean &amp; wash everything,He lucky he got a bitch that knows how to cook  clean  wash everything,offensive language
9999,6,0,0,6,2,He may be the President but that doesn't necessarily mean he's in the sole position of power in regard to making such decisions.,He may be the President but that doesn't necessarily mean he's in the sole position of power in regard to making such decisions.,neither
10000,3,0,3,0,1,"He needs too! We win titles when he smacks hoes! RT @mnymknmich: Big Ben gone smack ""another"" hoe after this lost &#128514;&#128514;&#128514; sorry @VonshayeB","He needs too We win titles when he smacks hoes   Big Ben gone smack ""another"" hoe after this lost  sorry",offensive language
10001,3,0,0,3,2,"He never replied to my asking about his calling me a ""redneck"" @gigg423 @psherm07 @EchoesErrant @jstines3","He never replied to my asking about his calling me a ""redneck""",neither
10002,4,0,4,0,1,He only favorites your tweet about him to keep his other hoes happy,He only favorites your tweet about him to keep his other hoes happy,offensive language
10003,3,0,3,0,1,He prolly gone laugh n say this bitch crazy &#128514;&#128514;,He prolly gone laugh n say this bitch crazy ,offensive language
10004,3,0,3,0,1,He pussy whipped without getting the pussy #RARE &#8220;@iTakeOverTLs: @PAPER_CHAYSIN Lmao he gotta snap out of it&#8221;,He pussy whipped without getting the pussy #RARE   Lmao he gotta snap out of it,offensive language
10005,3,1,2,0,1,He run his mouth just like a bitch I had to cut em off,He run his mouth just like a bitch I had to cut em off,offensive language
10006,3,0,3,0,1,He said bitch boy &#128514;,He said bitch boy ,offensive language
10007,3,0,0,3,2,He said capri-sun and zebra cake&#128514;,He said capri-sun and zebra cake,neither
10008,3,0,3,0,1,He said get up bitch... That's not PG #FROhorsemen,He said get up bitch... That's not PG #FROhorsemen,offensive language
10009,3,0,3,0,1,He said soul patch bitch ..!!! Lmaoooo,He said soul patch bitch .. Lmaoooo,offensive language
10010,3,0,3,0,1,He said that bitch look like a praying mantis tho ctfu,He said that bitch look like a praying mantis tho ctfu,offensive language
10011,3,0,3,0,1,"He said we gon be paying a bitch rent, I'm not even tryna buy her an extra sweet and sour sauce at McDonalds","He said we gon be paying a bitch rent, I'm not even tryna buy her an extra sweet and sour sauce at McDonalds",offensive language
10012,3,0,0,3,2,He so trash RT @yusufyuie Cary Williamsc GOT CARRIED lol,He so trash   Cary Williamsc GOT CARRIED lol,neither
10013,3,0,3,0,1,He sound like a bitch,He sound like a bitch,offensive language
10014,3,0,3,0,1,He trash in concert anyways. RT @akelvoneal: Dude y'all fraud as hell if y'all go to J.Cole concert and you don't fw his music.,He trash in concert anyways.   Dude y'all fraud as hell if y'all go to J.Cole concert and you don't fw his music.,offensive language
10016,3,0,2,1,1,He was talking about I'm on one lol. How was that even possible when I was on a cruise ship with no phone service negro?,He was talking about I'm on one lol. How was that even possible when I was on a cruise ship with no phone service negro?,offensive language
10017,3,0,3,0,1,He went and got that bitch!!,He went and got that bitch,offensive language
10018,3,0,3,0,1,He's a bitch.,He's a bitch.,offensive language
10019,3,0,1,2,2,He's a pretty damn good actor. But as a gay man it's awesome to see an openly queer actor given the lead role for a major superhero film.,He's a pretty damn good actor. But as a gay man it's awesome to see an openly queer actor given the lead role for a major superhero film.,neither
10020,3,0,3,0,1,"He's bitch keep looking at me

She choosing or nah?","He's bitch keep looking at me

She choosing or nah?",offensive language
10021,3,0,3,0,1,He's going to be someone's bitch &#8220;@_Griot_: He bought to catch hell in cell block D. They fuck up men who are rapist and child molesters.&#8221;,He's going to be someone's bitch  He bought to catch hell in cell block D. They fuck up men who are rapist and child molesters.,offensive language
10022,3,0,3,0,1,He's like 30 something year old talking back to my mom &amp; taking my uncles truck without permission like bitch you need to fucken relax !,He's like 30 something year old talking back to my mom  taking my uncles truck without permission like bitch you need to fucken relax ,offensive language
10023,3,0,3,0,1,He's making sure if it's ok for the bitches http://t.co/wE7OBTKetB,He's making sure if it's ok for the bitches,offensive language
10024,3,0,0,3,2,He's trash tho &#8220;@_dimejii: Its 10 Million Naira If You Want Me On Your Song &#8211; Wizkid http://t.co/Nsxaacj4jG via @naijaxclusive&#8221;,He's trash tho  Its 10 Million Naira If You Want Me On Your Song  Wizkid  via ,neither
10025,3,0,0,3,2,He's trash. &#8220;@jlojpg: @TRAPGURLRON he said he's not doing collabs for anything less than 10 mil naira like booyyyyyy &#128514;&#8221;,He's trash.   he said he's not doing collabs for anything less than 10 mil naira like booyyyyyy ,neither
10026,3,0,3,0,1,Headed straight to the top bitch.,Headed straight to the top bitch.,offensive language
10027,3,0,0,3,2,"Hear the birds on the summer breeze, I drive fast","Hear the birds on the summer breeze, I drive fast",neither
10028,3,0,3,0,1,Heard I fuck with them bitches &#128530;&#128545;&#128074;&#128080;&#9996;&#65039; Now you mad tripping &#128581;&#128554;&#9996;&#65039;,Heard I fuck with them bitches  Now you mad tripping ,offensive language
10029,3,0,3,0,1,Heard some good news today and all I gotta say is karma is a bitch &#128521;&#128139;&#9996;&#65039;,Heard some good news today and all I gotta say is karma is a bitch ,offensive language
10030,3,2,1,0,0,Heard that bitch gtta thang for them boss niggas,Heard that bitch gtta thang for them boss niggas,hate speech
10031,3,0,3,0,1,"Heard them haters talking, I heard them bitches fucking.. I must be doing something right","Heard them haters talking, I heard them bitches fucking.. I must be doing something right",offensive language
10032,3,0,3,0,1,Heard you gotta new bitch. See ya postin' up thinkin' that it's making me sick.,Heard you gotta new bitch. See ya postin' up thinkin' that it's making me sick.,offensive language
10033,3,1,2,0,1,Heartless ass niggah,Heartless ass niggah,offensive language
10034,3,0,3,0,1,Heartless ass niggah &#128513; but who isn't now Adays ?,Heartless ass niggah  but who isn't now Adays ?,offensive language
10035,3,0,3,0,1,Heat bitches!!!!!!!!!!!,Heat bitches,offensive language
10036,3,1,2,0,1,"Heeellllooo ""@__AyooBreezy: If a bitch keep hitting your nigga phone... It's because he's still entertaining her &#128175;""","Heeellllooo "" If a bitch keep hitting your nigga phone... It's because he's still entertaining her """,offensive language
10037,3,0,3,0,1,Helga was a bitch.... And for what reason.? #HeyArnold,Helga was a bitch.... And for what reason.? #HeyArnold,offensive language
10038,3,0,3,0,1,Hell I believe you too!RT @DaRealQuitaM: @VonshayeB lol I still look good I'm smaller than half these hoes,Hell I believe you too   lol I still look good I'm smaller than half these hoes,offensive language
10039,3,0,3,0,1,Hell naw we don't fuck wit no phonies you can tell yo bitch we some young rich homies!,Hell naw we don't fuck wit no phonies you can tell yo bitch we some young rich homies,offensive language
10040,3,0,3,0,1,Hell yeah that bitch gon' go ham,Hell yeah that bitch gon' go ham,offensive language
10041,3,0,3,0,1,"Hell yuhh they hit haha s/o ma nigga,
gmula! Cheweing one takes a chug, then sniffey","Hell yuhh they hit haha s/o ma nigga,
gmula Cheweing one takes a chug, then sniffey",offensive language
10042,3,0,3,0,1,Hella hoes,Hella hoes,offensive language
10043,3,0,0,3,2,Hella just ordered me some beanies,Hella just ordered me some beanies,neither
10044,6,0,1,5,2,"Hello American people, my name is Eric Cantor and I am a lying piece of bird poo http://t.co/qJyuw4ox0O","Hello American people, my name is Eric Cantor and I am a lying piece of bird poo",neither
10045,3,0,3,0,1,"Hello October, you irrelevant bitch you no worries November coming &#128076;","Hello October, you irrelevant bitch you no worries November coming ",offensive language
10046,3,1,2,0,1,"Hello new followers. I am anime loving nigger who is too poor to afford a laptop, resulting in being a mw3 theater player for Darth.","Hello new followers. I am anime loving nigger who is too poor to afford a laptop, resulting in being a mw3 theater player for Darth.",offensive language
10047,6,0,6,0,1,"Hello, and to them bitches!!!!! ""@WitHaPrettyface: I just want him to keep them lies to his self..&#128524;&#128080;""","Hello, and to them bitches "" I just want him to keep them lies to his self..""",offensive language
10048,3,0,3,0,1,Help me speed up the process of fucking your bitch..feel me?,Help me speed up the process of fucking your bitch..feel me?,offensive language
10049,3,0,0,3,2,"Her excuse is ""when I die u can have all my gold."" I don't even like yellow gold anymore. I gave her all of mine.","Her excuse is ""when I die u can have all my gold."" I don't even like yellow gold anymore. I gave her all of mine.",neither
10050,3,0,3,0,1,Her pussy clean but she dance dirty..,Her pussy clean but she dance dirty..,offensive language
10051,3,0,3,0,1,Her pussy so good like I left something,Her pussy so good like I left something,offensive language
10052,3,0,3,0,1,Her pussy sweeter then some fresh fruit &#128527; she gushin I drink the best juice &#128166;,Her pussy sweeter then some fresh fruit  she gushin I drink the best juice ,offensive language
10053,3,0,3,0,1,Her pussy wet I call it Fiji water,Her pussy wet I call it Fiji water,offensive language
10054,3,0,3,0,1,"Here I go! Welcome to the titty show. Typa ass i see in a video. When I fuck, nut in you like a silly hoe. http://t.co/MsFzie1MAE","Here I go Welcome to the titty show. Typa ass i see in a video. When I fuck, nut in you like a silly hoe.",offensive language
10055,3,1,2,0,1,Here some kimora boobies for you &#128139; &#128298; this is how unlock before I slice a bitch. #kimorablac&#8230; http://t.co/xGb0Th91LJ,Here some kimora boobies for you   this is how unlock before I slice a bitch. #kimorablac,offensive language
10056,3,0,3,0,1,Here this bitch go ... Lol,Here this bitch go ... Lol,offensive language
10057,3,0,3,0,1,Here this nigga go RT @ZigzagsxKush: Damn dark skinned hoes be havin all that ass but be lookin like pokemons &#128553;&#128555;,Here this nigga go   Damn dark skinned hoes be havin all that ass but be lookin like pokemons ,offensive language
10058,3,0,0,3,2,Here we go brownies here we go! WOOF WOOF!,Here we go brownies here we go WOOF WOOF,neither
10059,6,0,6,0,1,Here we go this fat bitch started talking and now will never stop,Here we go this fat bitch started talking and now will never stop,offensive language
10060,3,0,3,0,1,Here yall hoes go dicc ridin&amp; shit,Here yall hoes go dicc ridin shit,offensive language
10061,3,0,3,0,1,Heres a thought you dont have a valentine bc your a mean ugly bitch haha,Heres a thought you dont have a valentine bc your a mean ugly bitch haha,offensive language
10062,3,0,1,2,2,Hey @DreamShakeSBN fans. If anyone is wondering what the yellow tab on the back of the collar for - it's for teams that have won a champion,Hey  fans. If anyone is wondering what the yellow tab on the back of the collar for - it's for teams that have won a champion,neither
10063,3,2,1,0,0,"Hey @RSherman_25 you're a nigger #racismisaliveandwellbro , learn from other blacks in the league on how to conduct yourself","Hey  you're a nigger #racismisaliveandwellbro , learn from other blacks in the league on how to conduct yourself",hate speech
10064,3,0,0,3,2,Hey @Yankees fans is this a good score ? #lookingformore http://t.co/HLQAl7cIGf,Hey  fans is this a good score ? #lookingformore,neither
10065,3,0,3,0,1,Hey @ups dis angry white man @thatUPSdude called me a nigger when I didn't answer da door on time. He ain't fit to be delivering pizzas,Hey  dis angry white man  called me a nigger when I didn't answer da door on time. He ain't fit to be delivering pizzas,offensive language
10066,3,0,2,1,1,Hey Okrah... Just wake up already. You already know Bammy and Moochie are in it for the commies. Stop with the racist whitey hate crap.,Hey Okrah... Just wake up already. You already know Bammy and Moochie are in it for the commies. Stop with the racist whitey hate crap.,offensive language
10067,3,0,3,0,1,Hey bitch..Adam showed up..bring more beer.,Hey bitch..Adam showed up..bring more beer.,offensive language
10068,3,0,2,1,1,Hey bitches I'll be in IC tonight so dial the digits &#128527;,Hey bitches I'll be in IC tonight so dial the digits ,offensive language
10069,3,0,0,3,2,"Hey everybody,
The White Iron Band plays this Saturday(12-11-10) on the Slopes of Lutsen,MN at Papa Charlie&#8217;s(21+). Going to be a real...","Hey everybody,
The White Iron Band plays this Saturday(12-11-10) on the Slopes of Lutsen,MN at Papa Charlies(21+). Going to be a real...",neither
10070,3,0,0,3,2,"Hey if I stir a Spider, Rockstar, and Monster together and chug it, would I /definitely/ be hospitalized or just maybe? Asking for a friend","Hey if I stir a Spider, Rockstar, and Monster together and chug it, would I /definitely/ be hospitalized or just maybe? Asking for a friend",neither
10072,3,0,3,0,1,Hey ladies can i ask you a question ? Why do yall niggas be so fkn LAME ! It be the baddest bitches wit the LAMEST niggas,Hey ladies can i ask you a question ? Why do yall niggas be so fkn LAME  It be the baddest bitches wit the LAMEST niggas,offensive language
10073,3,0,2,1,1,Hey morons at #foxnews and #foxandfriends was it political when Bush raised terror threat right before the election? LMAO at u #teabaggers,Hey morons at #foxnews and #foxandfriends was it political when Bush raised terror threat right before the election? LMAO at u #teabaggers,offensive language
10074,3,3,0,0,0,Hey my folk. This nigger loving Jew boy @Deuterostomes asked if I was making death threats against his goat fucking people. Fuck him.,Hey my folk. This nigger loving Jew boy  asked if I was making death threats against his goat fucking people. Fuck him.,hate speech
10075,3,0,0,3,2,"Hey! I'm gonna get some sort of bird tattooed on my body, accompanied with an anchor/rope situation. No one's doing that right now, right?","Hey I'm gonna get some sort of bird tattooed on my body, accompanied with an anchor/rope situation. No one's doing that right now, right?",neither
10076,3,0,3,0,1,"Hey, people bird watching, you do realize there&#8217;s like, hundreds, literally hundreds of free pictures of boobs on the Internet, right?","Hey, people bird watching, you do realize theres like, hundreds, literally hundreds of free pictures of boobs on the Internet, right?",offensive language
10077,3,1,2,0,1,"Hey, you, bitch in the mini-van. Stop riding my ass. You have no power in your vehicle, just stop already.","Hey, you, bitch in the mini-van. Stop riding my ass. You have no power in your vehicle, just stop already.",offensive language
10078,3,0,3,0,1,"Hey. 

Aside.

This was my graduation cap. Like fuck you, bitch, Detroit What. http://t.co/fvNpE7ukn7","Hey. 

Aside.

This was my graduation cap. Like fuck you, bitch, Detroit What.",offensive language
10079,3,2,1,0,0,"Hey. @BarackObama. Don't be like a stupid white bitch in some horror movie asks #America to hide from #ISIS behind some chainsaws. M,kay?","Hey. . Don't be like a stupid white bitch in some horror movie asks #America to hide from #ISIS behind some chainsaws. M,kay?",hate speech
10080,3,0,0,3,2,"Hi Charlie, eating leftover candy? @Charlie4927 @StacyDmomof5 @RevkahJC @cantUCIMblonde @Kacado @PattiSM74","Hi Charlie, eating leftover candy?",neither
10081,3,0,3,0,1,Hidey hidey hoe http://t.co/39fPSgB7hk,Hidey hidey hoe,offensive language
10082,3,0,3,0,1,High school is tough for everyone. Grow the fuck up and stop being a little bitch. That should be a tag line for my new speaking tour,High school is tough for everyone. Grow the fuck up and stop being a little bitch. That should be a tag line for my new speaking tour,offensive language
10083,3,0,3,0,1,"High then a bitch of them bong rips, steady smoking 11 g's with my nigga Jorge","High then a bitch of them bong rips, steady smoking 11 g's with my nigga Jorge",offensive language
10084,3,1,2,0,1,High then a hoe but played it cooooool,High then a hoe but played it cooooool,offensive language
10085,3,0,3,0,1,High then a hoe watching wolf of Wall Street,High then a hoe watching wolf of Wall Street,offensive language
10086,3,0,3,0,1,High then a hoe with bitch ass Benny,High then a hoe with bitch ass Benny,offensive language
10087,3,0,3,0,1,"High then a hoe, hitting this bowl for my nigga Rick! #RIPRick","High then a hoe, hitting this bowl for my nigga Rick #RIPRick",offensive language
10088,3,0,3,0,1,High thenna bitch that's y I'm tweeting,High thenna bitch that's y I'm tweeting,offensive language
10089,3,0,3,0,1,Higher den a bitch,Higher den a bitch,offensive language
10090,3,0,0,3,2,Highhhhh watching dawn of planet of the apes #StonerNation #LifeComplete,Highhhhh watching dawn of planet of the apes #StonerNation #LifeComplete,neither
10091,6,0,6,0,1,"Highland BitchK . Them bitches stupid on Bloods , I'd fuck with Deja thoe &#128077;","Highland BitchK . Them bitches stupid on Bloods , I'd fuck with Deja thoe ",offensive language
10092,3,2,1,0,0,"His big ass smile, his eyes is chink.","His big ass smile, his eyes is chink.",hate speech
10093,3,1,2,0,1,His bitch ass a hoe ass nigga prolly don't get no pussy,His bitch ass a hoe ass nigga prolly don't get no pussy,offensive language
10094,3,0,3,0,1,His bitch ass is the same way so it don't matter.,His bitch ass is the same way so it don't matter.,offensive language
10095,3,0,3,0,1,His bitch wan fuck me cuz he sneak dissin me &#128520;,His bitch wan fuck me cuz he sneak dissin me ,offensive language
10096,3,1,2,0,1,"His boyfriend gonna be like ""You ain't make a team? I'm straight fag.
""@ZRawTaroli: ....... The rams really cut Michael Sam. Wow.""","His boyfriend gonna be like ""You ain't make a team? I'm straight fag.
"" ....... The rams really cut Michael Sam. Wow.""",offensive language
10097,3,0,3,0,1,His hair so cute wit his sessy face but his ex bitch liked that picture to shit like fucc it,His hair so cute wit his sessy face but his ex bitch liked that picture to shit like fucc it,offensive language
10098,3,1,2,0,1,Hit a bitch with a car bomb.,Hit a bitch with a car bomb.,offensive language
10099,3,0,3,0,1,Hit his bitch I'm like shaggy I'm like no it wasn't me,Hit his bitch I'm like shaggy I'm like no it wasn't me,offensive language
10100,3,0,3,0,1,Hit it and pass it until that pussy elastic,Hit it and pass it until that pussy elastic,offensive language
10101,6,0,5,1,1,Hit me up with plans nigs,Hit me up with plans nigs,offensive language
10102,9,2,7,0,1,Hit me with plans mah nigs,Hit me with plans mah nigs,offensive language
10103,3,1,2,0,1,Hit my car with another rock and I'll be all over your ass in no time bitch.,Hit my car with another rock and I'll be all over your ass in no time bitch.,offensive language
10104,3,3,0,0,0,Hitler didn't finish it. Can u. If a nigger ur Jew confronts u in the street what then.,Hitler didn't finish it. Can u. If a nigger ur Jew confronts u in the street what then.,hate speech
10105,3,0,3,0,1,"Hittin licks, what you get outta that?
You &amp; yo boys is some pussy cats!!!","Hittin licks, what you get outta that?
You  yo boys is some pussy cats",offensive language
10106,3,0,3,0,1,"Hitting women is wrong morally but bitches get raped, kidknapped.beat up, an sold to be sex slaves, when they gonna end that?","Hitting women is wrong morally but bitches get raped, kidknapped.beat up, an sold to be sex slaves, when they gonna end that?",offensive language
10107,3,1,2,0,1,Hmm RT @IceJJFish: Every bitch i fucked wit is a hoe never met a real female in my life,Hmm   Every bitch i fucked wit is a hoe never met a real female in my life,offensive language
10108,3,0,2,1,1,"Hmm.. Ass all chunky, brain is insanity.","Hmm.. Ass all chunky, brain is insanity.",offensive language
10109,3,0,1,2,2,Hmu talmbout match but when I pull up its 30 other niccas wit ya &#128530;,Hmu talmbout match but when I pull up its 30 other niccas wit ya ,neither
10110,3,0,3,0,1,Hoe bitches act up i turn chris breezy,Hoe bitches act up i turn chris breezy,offensive language
10111,3,0,3,0,1,Hoes ain't wana fuck a nigga back then you but all the bitches wana fuck a nigga now,Hoes ain't wana fuck a nigga back then you but all the bitches wana fuck a nigga now,offensive language
10112,3,0,3,0,1,"Hoes all on my bandwagon, your bitch gaggin, she jet laggin. #A$AP","Hoes all on my bandwagon, your bitch gaggin, she jet laggin. #A$AP",offensive language
10113,3,0,3,0,1,Hoes always blaming hoes for being hoes.,Hoes always blaming hoes for being hoes.,offensive language
10114,6,1,5,0,1,Hoes always saying niggas hoes but they be the hoes &#128175;,Hoes always saying niggas hoes but they be the hoes ,offensive language
10115,6,1,5,0,1,Hoes always tryna say they look like a celebrity .... NO BITCH!!! You like the other hoe that love on krenshaw sit yo basic ass down,Hoes always tryna say they look like a celebrity .... NO BITCH You like the other hoe that love on krenshaw sit yo basic ass down,offensive language
10116,3,0,3,0,1,Hoes and dey hoe poses,Hoes and dey hoe poses,offensive language
10117,3,1,2,0,1,Hoes be bringing they friends around they nigga and they nigga end up fucking with the bitch friend and the bitch don't even kno,Hoes be bringing they friends around they nigga and they nigga end up fucking with the bitch friend and the bitch don't even kno,offensive language
10118,3,0,3,0,1,"Hoes be like ""Hoes be like""..........But they be the hoes that be like","Hoes be like ""Hoes be like""..........But they be the hoes that be like",offensive language
10119,3,0,3,0,1,Hoes be like my niggas can't have no hoes... but that how he meet yo ass!,Hoes be like my niggas can't have no hoes... but that how he meet yo ass,offensive language
10120,3,0,3,0,1,"Hoes be making twerk videos. Talking bout ""just playing around"" bitch you know you was serious","Hoes be making twerk videos. Talking bout ""just playing around"" bitch you know you was serious",offensive language
10121,3,0,3,0,1,Hoes be prayin niccas dnt kno dat background,Hoes be prayin niccas dnt kno dat background,offensive language
10122,3,0,3,0,1,Hoes get in this bitch ... Talk about irrelevant shit ... &#128514;&#128514;&#128514;,Hoes get in this bitch ... Talk about irrelevant shit ... ,offensive language
10123,3,0,3,0,1,Hoes gon always be hoes or have they hoe ways at least.,Hoes gon always be hoes or have they hoe ways at least.,offensive language
10124,3,0,3,0,1,"Hoes gon' be hoes, let them be.","Hoes gon' be hoes, let them be.",offensive language
10125,3,0,3,0,1,Hoes gone be hoes but thats none my business !!,Hoes gone be hoes but thats none my business ,offensive language
10126,3,0,3,0,1,Hoes gone be hoes. #DontBeMad,Hoes gone be hoes. #DontBeMad,offensive language
10127,3,0,2,1,1,Hoes hang wit hoes cuz dey got da same hobbies,Hoes hang wit hoes cuz dey got da same hobbies,offensive language
10128,3,1,2,0,1,Hoes respect niggas who get strait to the point I won't lead a bitch on if all I won't is crash den it will be adressed clearly#turn up,Hoes respect niggas who get strait to the point I won't lead a bitch on if all I won't is crash den it will be adressed clearly#turn up,offensive language
10129,3,2,1,0,0,"Hoes thnk they ""won"" when the nigga thats ridin the fence start givin them a lil attention... what u won hoe? A wishywashy ass nigga? Oh.","Hoes thnk they ""won"" when the nigga thats ridin the fence start givin them a lil attention... what u won hoe? A wishywashy ass nigga? Oh.",hate speech
10131,3,0,3,0,1,Hoes will be hoes lol,Hoes will be hoes lol,offensive language
10132,3,0,3,0,1,Hoes will be hoes nd ratchets will be........well u know,Hoes will be hoes nd ratchets will be........well u know,offensive language
10133,3,0,3,0,1,"Hoes will be hoes, Monday - Saturday &amp; starting again Sunday after church services.","Hoes will be hoes, Monday - Saturday  starting again Sunday after church services.",offensive language
10134,3,0,3,0,1,Hoes will be hoes.,Hoes will be hoes.,offensive language
10135,3,0,3,0,1,"Hoes will put ""With ya man &#128540;"" as the location in their bio then get mad when you think they a hoe..","Hoes will put ""With ya man "" as the location in their bio then get mad when you think they a hoe..",offensive language
10136,3,0,1,2,2,"Hoi, fai moke hau!!!!","Hoi, fai moke hau",neither
10137,3,0,2,1,1,Hokis pokis bitch!,Hokis pokis bitch,offensive language
10139,3,0,1,2,2,"Hold all your ghetto labeled and endorsed vodka brands, you can rum me silly any day. 

#ShiverMeTimbers","Hold all your ghetto labeled and endorsed vodka brands, you can rum me silly any day. 

#ShiverMeTimbers",neither
10140,3,0,3,0,1,"Hold up lebron ain't at dwade wedding if he got uninvited for leaving Miami that's some hoe shit, see y'all so quick to call some1 brother","Hold up lebron ain't at dwade wedding if he got uninvited for leaving Miami that's some hoe shit, see y'all so quick to call some1 brother",offensive language
10141,6,2,4,0,1,Hold up women leaving good men for some quotes they seen a nigga with no girl post on Instagram that he copied on google...u hoes crazy &#9996;&#65039;&#9996;&#65039;,Hold up women leaving good men for some quotes they seen a nigga with no girl post on Instagram that he copied on google...u hoes crazy ,offensive language
